id,title,summary,3,4,5,6,7,occupation
14528970,Employee Burned When Dust Collector Explodes,Employee #1 was feeding 400 lb of granular polyalphamethyl styrene (CAS  25014-31-7) through a Mikropal #3 micropulverizer (equipped with a .032 in.  screen) into a Mikropal Mikro-Pulsaire dry dust collector. The Mikro-Pulsaire  unit has a continuously self-cleaning bag filter located inside the building  and had no provision for explosion relief or venting. Apparently a piece of  metal between 1 and 2 in. got past the magnet in the micropulverizer  ignited  the dust in the system  and caused a fire and explosion that blew open the  access door to the dust collector. Employee #1 was standing about 10 ft from  the door and sustained second- and third degree-burns on his hands and face.,explosion  fire  burn  explosion venting  face  combustible dust  dust collector  styrene  work rules  hand,,,,,
14464598,Caught In Machinery,"ON SEPTEMBER 6  1984  AT APPROXIMATELY 7:15 AM  EMPLOYEE #1 WAS ON THE WEST  SIDE OF A MERELLE-JOHNSON #600 DOUBLE END TENOVER  SERIAL # 6604  PLACING  TWENTY 4 1/2"" X 11 1/2"" X 5/16"" PLYWOOD PIECES PER MINUTE ON THE FEED CHAIN.  HE REACHED WITH HIS RIGHT HAND TO STRAIGHTEN A PIECE AND GOT CAUGHT BY THE  FEED ROLLER. HIS RIGHT FOREARM WAS DRAWN INTO THE MACHINE  SHATTERING BONE AND  SEVERING ARTERIES. THE SLEEVE OF THE FLANNEL SHIRT WORN BY EMPLOYEE #1  POSSIBLY PULLED HIS ARM INTO THE FEED ROLLER. THE FEED CHAIN DRIVE DUG INTO  THE EMPLOYEES ARM. THERE WERE NO WITNESSES. A SECOND EMPLOYEE AT THE REAR OF  THE MACHINE IMMEDIATELY STOPPED IT.",arm  feed chain  roller--mach/part  crushed  fracture  artery  severed,,,,,
14495907,Burn,The main electric power bus for an automobile parts remanufacturing plant  faulted. (The fault was apparently caused by the failure of insulation between  two of the buses. The installation was over 20 years old.) The electrical  fault started a small fire over a work station. Three employees (#1  #2  and  #10) were burned by the fire. Another employee (#6) was burned putting out the  fire. Overload devices on a utility pole outside the building activated and  ignited combustible material in that area. These fires were extinguished by  fire extinguishers. Three employees (#12  #13  and #14) reported breathing  problems from the smoke and extinguishing agents that were present. Some  localized panic set in with employees vacating the areas where the fires were.  (The plant had lost normal lighting.) In fact  over 700 employees evacuated  the plant. In the evacuation  one employee (#3) was knocked from a chair; two  employees (#8 and #9) hit parts baskets; and two others (#4 and #5) twisted  ankles. Two employees (#7 and #11) fainted afterwards.,electrical  burn  electric arc  electrical fault  fire  fire extinguisher  fire escape  smoke  smoke inhalation  e gi vii,3 108737685   Non Hospitalized injury Other Occupation not reported,,,,
201144565,Employee'S Lungs Injured From Smoke Inhalation,On August 29  2003  Employee #1 and coworker #3 were working at a Mitsubishi  640 printing press while coworkers #1 and #2 were working at a Kimori printing  press. Coworker # 2  a foreman  approached Employee #1 and coworker #3  regarding smelling something burning. They could not identify the smell source  until coworker #4 noticed smoke coming from the heater exchange cabinet on the  Kimori press. Coworker #4 opened the cabinet and flames leaped out and  upwards. Coworker #2 yelled fire and he and coworker #4 grabbed fire  extinguishers and tried to put out the flames. Employee #1 also used a fire  extinguisher. The fire was getting worse and thick smoke was around the press.  Coworkers #2 and #4 exited the building along with most other workers. The  fire sprinklers turned on as coworker #3 was leaving and he bumped into  Employee #1 who was on all fours on the floor. He picked up Employee #1 and  exited the building at the nearest exit door which was 9.5 ft from the fire.  Employee #1 was hospitalized with extensive lung damage from smoke inhalation.,lung  smoke  fire  inhalation  printing press  fire ext system  fire extinguisher,,,,,
201010295,Employee Is Injured In Fall Through Hole In Roof,"At approximately 1:30 p.m. On June 2  2011  Employee #1  of Ram Mechanical  Inc.  a licensed General Contractor  was installing an exhaust fan on the roof  of the main production building at Peninsula Plastics Recycling Inc. Employee  #1 and Employee #2 were in the process of installing an exhaust fan through  the metal roof of the Production building at Peninsula Plastics Recycling Inc.  The steel building was approximately 100 feet wide by 400 feet long. The roof  was made of 18 gauge galvanized sheet metal and has a slope of 1:12. The hole  being cut was at the approximate center of the structure. The peak of the roof  was approximately 35 feet above floor level. Employee #1 was using a 4 inch  right angle grinder with a cut-off wheel to cut the roofing metal. Employee #1  had made cuts on three sides of the intended hole of approximately 42 inches  per side. Employee #1 had left ""holding"" metal on each cut side to support the  metal and prevent it from falling through as the final cut was being made.  Employee #1 repositioned himself for the final cut. As he started making the  cut he inadvertently placed weight on the cut portion of the metal roofing  causing it to give way. He fell through the opening head first. Employee #1  landed on a conveyor approximately 15 feet below the opening. Employee #1  sustained fractures to three thoracic vertebrae with fractures to the adjacent  ribs and a laceration to the scalp. Employee #1 was transported by ambulance  to the Emanuel Medical Center in Turlock; he was hospitalized for three days.  The accident was caused by the employee inadvertently placing weight onto the  already partially cut portion of the roof metal which subsequently gave way.  Employee #3  the Office Manager for Ram Mechanical Inc. reported the injury to  the Modesto District Office on June 2  2011 at 1:30 p.m. A second notification  was received by the Modesto District Office from the Turlock Police/Fire  Dispatch on June 2  2011 at 1:50 p.m. The reporting requirements were met. The  HHU received the information on the accident from the Modesto District Office  on July 12  2011 and an inspection was opened on July 13  2011.",fall  fracture  floor hole  fall protection  warning line  roof  vertebra  rib  head  laceration,1 315268342   Hospitalized injury Fracture Sheetmetal duct installers FallDist: 15FallHt:31Cause: Installing equipment (HVAC and other)FatCause: Fall  other,,,,
170670442,Employees Exposed To Freon From A/C System,Employee #1 went into an attic to check the building's air conditioning  system. While he inspected the inside of an A/C unit  a white gas  believed to  be freon-22  was suddenly discharged into his face. Employee #2 was working in  the lab/pharmacy area and heard a hissing sound from the attic. He went to the  base of the attic stairs to investigate and saw a white gas and Employee #1  coming from the attic. Employee #3 was in the basement washing and dipping a  dog when he noticed the white gas entering the basement. He immediately left  the basement. Employee #4 was in the reception area. Employees #1 through #4  evacuated the animals from the facility  exposing themselves to the white gas  in the process. Employees #1  #2  #3  and #4 were treated at the scene  then  transported to local hospital emergency rooms and released that day. Employee  #1 returned to the emergency room later that evening with symptoms of a  possible heart condition. He was treated and released that evening.,agriculture  overexposure  freon  air contamination  toxic fumes  ventilation  heart  respiratory,3 18003343   Non Hospitalized injury Other Occupation not reported,,,,
14482756,Employees Burned As Gas Ignites,Employees #1 through #3 were installing a new gas line. Gas in the line  ignited  and Employees #1  #2 and #3 were burned. They required  hospitalization.,gas well drilling  gas  fuel line  burn  work rules  gas well  installing,3 116240433   Hospitalized injury Burn/Scald(Heat) Occupation not reported,,,,
14402424,Employees Hospitalized After Exposure To Hydrofluoric Acid,Employees #1 through #6 were attempting to install a sample point on a 3/4 in.  bleed line. The system was not isolated  i.e. blacked in. The gate valve was  closed and the line drained; however  the line was made of threaded pipe and  came loose at 250 psi due to poor installation. Hydrofluoric acid was  released. Employees #1  #5  and #6 were hospitalized. Employees #2  #3  and #4  were affected but not hospitalized.,hydrofluoric acid  work rules  valve  equipment failure  inhalation  toxic fumes  leak  gas leak  pipe  gas fitting,3 100307214   Non Hospitalized injury Other Occupation not reported,,,,
14447809,Grain Elevator Explosion,On May 11  1984  at approximately 11:00 am  Employees #1 and #2 were grinding  feed in the elevator feed grinding room. Employee #3 was in the office. He  heard a rumbling in the feed grinding room and went to investigate. As  Employee #3 entered the room he saw the burr mill vibrating  indicating a  problem. Employee #3 looked at the other two just as an explosion occurred.  Two more explosions followed. Employee #1 suffered burns over 90 percent of  his body. Employee #2 had burns over 30 percent of his body. Employee #3 had  less severe burns  but was also hospitalized. Employees #1 and #2 were  hospitalized in critical condition in a hospital burn center.,grain elevator  grinding room  explosion  burn  milling machine,3 14928378   Hospitalized injury Burn/Scald(Heat) Supervisors; handlers equip-cleaners laborers nec,,,,
170731038,Employees Fingers Amputated By Guillotine Blade,At approximately 9:00 a.m. on August 3  1994  Employee #1 was repairing a W.A.  Lane hot cake machine  model #478  serial #511. As he adjusted the machine's  front guillotine blade  the back blades descended and amputated part of his  left ring finger and the tip (about 1/3) of his little finger. Employee #1 was  taken to German Medical Center. After the investigation  the employer was  cited for a serious violation of T8CCR 3314(a): lock out/block out.,amputated  finger  blade  repair  lockout  guillotine shear  work rules,,,,,
170846984,Two Employees Burned In Acid Explosion,At approximately 11:15 a.m. on January 14  1997  Employees #1 and #2 were in  container bay #6  unpacking the contents of a metal 55-gallon lab pack drum  received from a hazardous water generator  and packing them into a new lab  pack drum. They were placing a glass container of picric acid into the new  drum when the container exploded. Both employees suffered second- and  third-degree burns to their faces  necks  and arms. In addition  they  experienced severe eye irritation and Employee #2's arm was fractured when he  was propelled by the blast into the wall of the contained bay. Employees #1  and #2 worked for a company that performed hazardous waste treatment  storage   and disposal operations.,chemical  burn  explosion  hazardous waste  face  chemical reaction  arm,,,,,
202448064,Employee'S Arm Fractured By Falling Headache Ball,At approximately 9:30 a.m. on January 4  2008  Employee #1  of Albert W.  Davies  Inc.  was working at a site in Rancho Cucamonga  CA. He was working in  a pit close to where a foreman was operating a 35 ton  1972 Grove RT65S  hydraulic boom-type rough terrain mobile crane  serial #39159  with a 34 ft to  136 ft boom. The foreman was using the main four-part line to lift an  approximately 200 lb piping spool into the pit. When he extended the boom  the  auxiliary whip line two-blocked  then snapped. The headache ball and hook  separated at the wedge socket and fell into the pit  fracturing Employee #1's  left forearm. He was transported to Arrowhead Regional Medical Center  where  he was treated for 11 days. Although at the time of the accident the  multi-part main line was equipped with a two-block damage prevention device   the auxiliary line was not.,construction  crane  struck by  falling object  arm  fracture  two-blocking  unsecured  mobile crane  headache ball,1 310601836   Hospitalized injury Fracture Construction laborers FallDist: FallHt:Cause: Trenching  installing pipeFatCause: Struck by falling object/projectile,,,,
14500474,Several Employees Contract Hepatitis A At Work,Employees #1 through #7 were infected with hepatitis A. The employees  contracted the disease from an infected food service worker in the cafeteria.,infectious disease  hepatitis,3 102349073   Hospitalized injury Other Occupation not reported,,,,
201770948,Two Employees Burned And One Injured In Explosion,Three chemical operators were loading an intermediate pharmacological product  from FIBC drums into a vacuum drier. The product was wet with residual  heptane. After loading the first drum into the drier  a static discharge  occurred inside the drier and ignited the heptane vapors. Employees #1 and #2  received 2nd and 3rd degree burns to the face  head  hands  and forearms.  Employee #3 was knocked off a flight of stairs and received minor contusions.  Employees #1 and #2 were hospitalized. Further investigation revealed that  there was insufficient nitrogen in the drier and this allowed the vapor and  oxygen mixture to reach the flammable range and ignite.,explosion  burn  face  head  hand  forearm  heptane  machinist,3 302714340   Non Hospitalized injury Bruise/Contus/Abras Separating  filtering & clarifying mach. operators,,,,
202715876,Employee Suffers Burns On Both Legs When Hot Water Sprays,At approximately 4 p.m. on July 24  2013  Employee #1 and a coworker were  working on zinc furnace #2A. The coworker was pouring molten zinc from furnace  #2A on to the molds while the employee was picking and removing the zinc  ingots from the molds then staging them onto a pallet. The coworker noticed  water leaking from a mold jacket and coming down on the floor. Suddenly  a  rubber hose at clamp joint #4 blew off spraying hot water and steam on both  the employee's legs. The apron protected Employee #1 from the front but not  the backside. The employee was transported to an area hospital  where he was  treated for first and second degree burn on both legs. Employee #1 remained  hospitalized.,zinc plating  molten metal  pallet  leak  hot water  steam  burn  leg,,,,,
200757490,Employees Are Injured After Exposure To Carbon Monoxide,On April 24  2004. Employee #1  #2  #3  #4  #5  and #6 were working for the  Cap City Fine Diner and Bar. The carbon monoxide gas was released due to  malfunctioning gas burning grills and a malfunctioning water heater. All six  employees were hospitalized for exposure to carbon monoxide gas. The Mifflin  Township Fire Department detected residual gas levels of approximately 100-280  ppm.,carbon monoxide  respiratory  inhalation  hot water tank,3 306546102   Hospitalized injury Poisoning(Systemic) Waiters and waitresses,,,,
310100086,Employee Is Injured When Pinned Between Paver And Wall,On Jun 9  2011  three employees  of American Asphalt Repair and Resurfacing  Company Inc.  were paving the parking lot and the loading docks in South San  Francisco  CA. Employee #1 and Employee #2 were operating as crews on a  Gilchrest proparc Model Number 813 Serial Number 2-3251 from the operator's  station paving the asphalt. At approximately 2:30 to 3:00 p.m. Employee # 1  observed a hydraulic fluid leak beneath the Gilchrest Proparc he was  operating. All of a sudden  there was a loud explosion followed by a fireball  four feet high coming from the source of the hydraulic fluid leak. Employee  #1  the operator in control at the time of the explosion  engaged the forward  control lever and jump out of the machine he was operating. The Gilchrest  proparc was not turned off and it ran on its own without an operator for  approximately six feet. Employee # 3 was pinned between the vehicle and the  wall of a loading dock near a protruding uncaps rebar five inches long on the  side of the loading dock. Employee #1 did not realize that Employee #3 was  pinned by the Gilchrest proparc to the loading dock until he heard him  screamed with pain. Employee #1 backed up the Gilchrest proparc in order to  release the pinned employee from the situation. Employee #1 and Employee # 2  state that they did not know that Employee #3 was positioned at the right  front of the operating Gilchrest prop aver. Employee# 3 was shoveling asphalt  from a drain and stated that was typically his duties. Employee #1 and  Employee #2 did not observed Employee#3 working in front of the vehicle before  the explosion and fireball. The employer failed ensure that the vehicle  operators knew of the presence of other workers on foot in the areas of their  operations.,explosion  fire  hydraulic fluid  loading dock  inadequate maint  road paving  inexperience  untrained,1 310100086   Hospitalized injury Fracture Occupation not reported FallDist: FallHt:Cause: PavingFatCause: Crushed/run-over/trapped of operator by operating,,,,
201129046,Employee'S Finger Is Amputated In Hydraulic Clevis Pin Hole,"At approximately 9:10 a.m. on March 22  2012  Employee #1 was preparing for a  proof-loading test of a satellite shipping container tie-down rings at Space  Systems. Employee #1 was working with Employees #2 and #3 setting up the  equipment needed to conduct the side proof-load test for the satellite  container. The equipment involved was: a hydraulic ram with one end attached  to the satellite container ring; a hydraulic ram and pump; a 10 000 lb. load  block; and a forklift (Yale Veracitor 120 VX). Employee #3  the Test  Spotter/Conductor  was standing behind Employee #1  the Proof-load Assistant   as he directed Employee #2  the Forklift Operator  to move the block closer to  the container to link up the swivel hoist ring to the clevis of the hydraulic  ram. Employee #1 knelt down to check the alignment of the container and the  hydraulic ram. After Employee #2 moved the block onto the forklift 4 to 6 in.  off the ground  Employee #1 guided the placement of the swivel hoist ring  attached to the block into the clevis of the hydraulic ram  without using any  tool for the operation. After Employee #1 verified the hook-up alignment   Employee #1 said  ""clear"" to Employee #3. Employee #3 then signaled to  Employee #2 to lower the block onto the forklift  not knowing that Employee #1  had his index finger inside the clevis pin hole. Employee #2 then lowered the  block to the ground  which caused the swivel hoist ring to detach from the  clevis connection. Employee #1 suffered a right index finger amputation when  his hand was caught between the clevis of the hydraulic ram and the swivel  hoist ring of a 10 000 lb. load. The employee was transported to Stanford  Hospital  where the employee was admitted for treatment of his injury.  Employee #1 was hospitalized for ten days.",loading  intermodal container  hydraulic lift  hydraulic ram  industrial truck  hoist  caught by  hand  finger  amputated,,,,,
200202125,Employees Are Sickened After Inhaling Acid Vapors,At about 7:30 a.m. on August 13  2003  Employees #1 through #3 became ill soon  after beginning their shift in a concrete laboratory. They were transported to  a hospital and admitted for treatment of asphyxia. According to the employer   maintenance personnel had used muriatic (hydrochloric) acid to unclog a drain  in the laboratory the day before.,inhalation  vapor  hydrochloric acid  maintenance  asphyxiated,3 305863904   Hospitalized injury Asphyxia Occupation not reported,,,,
200210540,Employees Exposed To Hydrofluoric Acid,At approximately 9:00 p.m. on August 27  1999  Employees #1 through #3 were  exposed to a release of hydrofluoric acid vapor from the TR 221 storage tank  in the terminal area. They complained of eye and respiratory discomfort and  were transported to the hospital for treatment.,hydrofluoric acid  eye  respiratory tract  inhalation  chemical vapor  work rules  caustic  chemical burn  accidental discharge  unsecured,3 302101589   Hospitalized injury Burn(Chemical) Occupation not reported,,,,
739920,Employees Exposed To Hydrogen Chloride Release,"On June 29, 1989, a mechanical failure in a processor at Dow Corning caused the compressor to divert to a scrubber. Due to insufficient water pressure in the scrubber, approximately 70 lb of hydrogen chloride was released over a 5 minute period. The chemical formed a cloud which was carried by the wind (which was blowing 10 mph from the east) to the Namex construction site approximately 800 yards away. (Namex is a part of Dow Corning). No alarm was sounded. The only warning sign was the cloud. Employees who saw the cloud alerted others and headed for the gates. Employees working on the structures or with their backs to the cloud had no warning until the odor from the cloud reached them. One employee was trapped on the cable tray throughout the entire 2 to 4 minutes of exposure. He was taken by ambulance to the hospital; 47 other exposed employees followed in cars shortly thereafter. Employees #1 through #48 were treated and released. Very few experienced any adverse health effects. With the exception of one employee, all were fully recovered by the next shift. That employee recovered in 2 days.",alarm  toxic fumes  hydrogen chloride  equipment failure,10434174806/29/19891711Process Construction,,,,
14454532,Toxic Fumes Emitted From Burning Building Containing Pvc,AT 1:00 AM  EMPLOYEE #6 REPORTED TO THE NURSE WITH AN EYE IRRITATION. THE  NURSE REFERRED HIM TO MERCY HOSPITAL. THE DOCTOR RECOMMENDED TWO DAYS OFF  WORK. EMPLOYEE #6'S CONDITION WAS APPARENTLY INDEPENDENT OF THOSE OF EMPLOYEES  #1-5. ON JULY 16  1985  OLD WASTE WATER PLANT  A BUILDING ABOUT THREE BLOCKS  FROM THE WORKING PLACE OF EMPLOYEES #1-6  BURNED  EMITTING SMOKE AND HYDROGEN  CHLORIDE GAS. EMPLOYEES #1-5 REPORTED TO THE HOSPITAL AFTER THEIR WORKSHIFT  ENDED AT 6 AM. BY 8 AM THEY WERE COMPLAINING OF SYMPTOMS OF TOXIC GAS  EXPOSURE. THEY WERE TREATED AND RELEASED.,fire  toxic fumes  inhalation  eye  hydrogen chloride  gas  smoke  polyvinyl chloride,3 14759369   Hospitalized injury Other Occupation not reported,,,toxic fumes,toxic fumes
200210052,Employees Injured After Inhaling Hydrogen Fluoride,"Employees #1 through #7 were working between one and four blocks away from an alkylation unit, which was operating as usual. An worker in that unit had been instructed to block in the flow transmitter 83 FC 102, which was connected to a 2 in. internal hydrogen fluoride regeneration line at an orifice plate. He was to close the two 90 degree block valves, which were stubbed off the high and low sides of the flanged orifice plate, and open the two 90 degree bleed valves on both the high and low sides of the differential pressure instrument. According to the operators, there were no valve handles on the two 90 degree block valves because of physical interference from adjacent equipment. The worker that was to block in the instrument apparently failed to close one or both of the block valves before he opened the bleed valves. A vapor cloud of hydrogen fluoride developed. The leak continued for about five minutes, with the release of approximately 100 lb of hydrogen fluoride. A water deluge was used to minimize the vapor cloud. No injuries were reported in the alkylation unit, but Employees #1 through #7, who were working downwind, sustained minor inhalation injuries. On May 26, 1996, Citgo reported that all but two of the seven employees would be released from Memorial Hospital. One of those hospitalized was a gate guard, of Murray Security, who was stationed at the north entrance to the Citgo Refinery.",leak  work rules  inhalation  valve  chemical burn  hydrogen fluoride  chemical vapor  accidental discharge  refinery  chemical,accidental discharge  valve  leak  inhalation  work rules  chemical  chemical vapor  hydrogen fluoride  refinery  chemical burn,,,,
170187124,Two Employees Burned By Hydrogen Fluoride,At 2:30 a.m. on March 13  1996  Employees #1 and #2 were preparing to remove a  blind from the discharge line of pump #5G8A in hydrogen fluoride alkylation  unit #5. Employee #1 went to the operations office and was told that the blind  was ready to be pulled. Employee #2 gathered the proper tools and checked the  vacuum gauge to confirm that the line had 20 inches of vacuum. Neither the  maintenance supervisor nor the operations foreman initiated a fresh air permit  check  which would have indicated if type B protection would be necessary.  Instead  they believed that type C protection would be adequate since they had  used it on previous occasions for this job. Employee #1 used a wrench to  remove seven of the eight bolts holding the blind without any leakage. When he  removed the last bolt  hydrogen fluoride mist struck him in the face. Employee  #2 was standing by with the water hose and was also hit in the face by  hydrogen fluoride. Both employees suffered chemical burns and Employee #1 was  hospitalized. The bleeder line from this pump had become plugged and had never  been repaired. This meant that the upper side of the pump was still under  pressure and the vacuum was only being drawn from the lower side of the pump.  Employees #1 and #2 were unaware of this condition.,hydrogen fluoride  chemical burn  face  ppe  work rules  accidental discharge  chemical vapor  inadequate maint  clogged  caustic,,,,,
170341002,Employee Ill When Exposed To Hydrogen Fluoride,Employees were installing a new pump in building #73 of a chemical plant that  extracts tantalum and niobium from raw ore. A chemical plant operator placed a  dumpster containing waste product and residual hydrofluoric acid in the area  where Employees #1  #2  and #3  contractors  were working. The plant operator  was not aware that the employees were in the area. When Employees #1 through  #3 smelled the acid  they knew it was hazardous from the training they had  received and were cautious. The operators in the building told the employees  to go to the dispensary and have someone call an ambulance. When the ambulance  arrived  Employees #1  #2  and #3 were given calcium glutonate intravenously  to prevent injury from the hydrogen fluoride. The employees were admitted to  the hospital for overnight observation because they lived a significant  distance away from the hospital. Employees #1  #2  and #3 did incur some lung  burns. The site emergency response team responded to the area of the exposure  and determined with a detector tube that the air contamination level was  approximately 3.5 ppm.,inhalation  hydrogen fluoride  lung  chemical burn  air contamination  overexposure,3 122030554   Hospitalized injury Other Occupation not reported,,,,
982025,Employees Injured During Chemical Explosion,As an employee transported a plastic drum containing 55 gallons of a solution  of sulfuric acid (96 percent)  hydrogen peroxide  and 746 W (stabilizer) from  the WIP area to the Electrolysis department  an explosion occurred. Employees  #1 through #5 were hospitalized.,explosion  drum  sulfuric acid  hydrogen peroxide,3 108084765   Hospitalized injury Burn(Chemical) Occupation not reported,,,,
170892277,Employee Suffers Acid Burns From Trifluoroacetic Acid,At approximately 10:30 a.m. on April 19  1995  Employee #1 was transferring  trifluoroacetic acid (TFA) from a 20 liter carboy (stock acid) into a 4 liter  container  using a Cole Permer aspirator pump. The transfer process took place  in laboratory fume hood #6 located in room 232. Employee #1 was wearing safety  glasses  labcoat  street clothes  and neoprene gloves. The Nalgene 4 liter  container imploded under vacuum and sprayed TFA onto Employee #1  causing  3rd-degree chemical burns to his face and left arm. The company synthesizes  peptides for research and development. The causal factors of the accident are  as follows: appropriate personal protective equipment was not being used by  the employee  and safe work practices were not being followed.,chemical burn  face  arm  ppe  work rules  implosion  vacuum vessel,,,,,
948240,Employees Burned By Exhaust Gas,"Employees #1 through #8, of PCS Phosphate, Inc., were using jackhammers and a water hose to remove built up deposits of tricalcium phosphate (a feed supplement) from a kiln vent duct. During this maintenance procedure a larger than normal piece of the build-up came loose and fell down the incinerator's vent chamber (plenum), creating negative air pressure. A large, explosive gust of hot air and dust escaped through both vent openings, causing heat/steam burns to employees who were using jackhammers and water hoses at the vent openings. The exhausting gases were so great that employees were knocked down from the force. Employees #5, #6 and #8 were hospitalized. The others were treated and released.",exhaust system  duct  kiln  steam  burn  maintenance  high pressure  incinerator  accidental discharge  pressure release,1 123692519   Non Hospitalized injury Burn/Scald(Heat) Machinery maintenance occupations,,,,
14236020,Exposed To Toxic Fumes From Malathion Spill,THE ORIGINAL CALL INDICATED THAT A RAT POISON HAD BEEN SPILLED. HOWEVER  UPON  ARRIVING AT THE SCENE  IT WAS DETERMINED THAT A 1-PINT BOTTLE OF INSECTICIDE  (MALATHION  ORTHO) HAD BEEN BROKEN THE NIGHT BEFORE. IT WAS IMPROPERLY CLEANED  UP AT THAT TIME. THE VAPORS FROM THE SPILL WERE TRAPPED IN A WORK AREA WHICH  EMPLOYEES ENTERED THE NEXT MORNING. THE FOUR EMPLOYEES BECAME ILL AS A RESULT  OF EXPOSURE TO THE TOXIC FUMES. THERE WAS NO VIOLATION OF STANDARDS. HOWEVER   DISCUSSION WITH MANAGEMENT DID INCLUDE THE FOLLOWING: (1) THE INSTITUTION OF  TRAINING PROGRAMS TO ENSURE THAT EMPLOYEES UNDERSTAND WHAT HAZARDS COULD OCCUR  IF VARIOUS PRODUCTS ARE SPILLED OR BROKEN  AND (2) INSTRUCTION AS TO WHAT  ACTIONS ARE TO BE TAKEN IN THE EVENT OF SUCH A SPILL OR BREAKAGE. NO FOLLOW-UP  WAS DONE TO ASCERTAIN THE STATUS OF EMPLOYEE #3.,spill  insecticide  respiratory  toxic fumes  vapor  malathion,3 14955900   Hospitalized injury Poisoning(Systemic) Occupation not reported,,,,
200100485,Employees Hospitalized After Exposure To Epoxy Coating,Employees #1 through #10 began to experience symptoms after being exposed to a  two-part epoxy floor coating that contained xylene  ethyl benzene  and other  solvents  in addition to hexamethylene diisocyanate. The coating had been  applied earlier in the day to a small area of flooring  and less than one-half  gallon had been used. All ten workers were transported to the hospital  and  Employees #1 through #3  #6  and #8 through #10 were held overnight. Some were  still experiencing symptoms such as vomiting when they were discharged the  following day  and various symptoms continued for another four to seven days  for those employees most heavily exposed. The coating contractor denied that  there was anything different about this floor application  noting that the  same product had been applied elsewhere over larger areas without any adverse  reactions. Carbon monoxide levels were also investigated in case ongoing  exposure was creating the prolonged symptoms  but levels were low and training  on carbon monoxide had been conducted. The employer handled the situation  appropriately in terms of medical attention and evacuation.,isocyanate  vomit  toxic fumes  chemical vapor  air contamination  toxic atmosphere  inhalation  vapor  paint solvent  ventilation,3 302506928   Hospitalized injury Poisoning(Systemic) Occupation not reported,,,,
14373179,Employees Become Ill After Inhaling Tdi,At approximately 5:50 a.m. on September 8  1994  toluene diisocyanate (TDI)  began to leak from a cracked hose on a two component foam machine at a company  that manufactures urethane foam seat cushions. Employees #1 through #5  responded to the leak wearing no respiratory protection and minimal ppe. Some  of the employees missed more than four weeks of work due to illness from  exposure to TDI.,inhalation  isocyanate  leak  air contamination  toluene  ppe  work rules  respirator  poisoning  overexposure,3 106048051   Non Hospitalized injury Poisoning(Systemic) Occupation not reported,,,,
14257562,Employees Burned And Struck By Flying Parts After Explosion,ON NOVEMBER 6  1984  AT 4:20 PM  EMPLOYEES #1-6 WERE INVOLVED IN THE PROCESS  OF APPLYING ISOPROPYL ALCOHOL TO THE CLUTCH OF A ROYAL ZENITH PLANETA SUPER  VARIANT OFFSET PRESS. THEY WERE ATTEMPTING TO REMOVE GLAZE FROM THE CLUTCH TO  PREVENT IT FROM SLIPPING. AS EMPLOYEE #1 PLACED THE COVER PLATE OVER THE  CLUTCH  THERE WAS AN EXPLOSION AND FIRE AT UNIT ONE  OVER THE CLUTCH  AND UNIT  SEVEN  AT THE OPPOSITE END OF THE MACHINE. EMPLOYEES #1-6 RECEIVED BURNS AND  FRACTURES FROM THE FLYING DEBRIS. EMPLOYEES #7-9 WERE AT THE DISCHARGE END OF  A MIEHLE 6 COLOR PRESS WHICH WAS APPROXIMATELY 80 FEET FROM UNIT 7 OF THE  ZENITH PRESS. THESE THREE EMPLOYEES WERE STRUCK BY FLYING METAL FROM THE COVER  OF THE EXPLODING GEAR BOX. EMPLOYEE #10 WAS AT THE OPPOSITE END OF THE MIEHLE  6 COLOR PRESS. HIS CHEST WAS STRAINED AS A RESULT OF THE BLAST IMPACT FROM  UNIT ONE OF THE ROYAL ZENITH PRESS.,clutch  printing press  isopropyl alcohol  fire  explosion  burn  fracture  flying object  struck by  chest,3 14987994   Hospitalized injury Concussion Printing machine operators,,,,
202440376,Employee Jumps Off Moving Railcar,At approximately 3:50 p.m.  Employee #1  a lead operator  was moving an ore  railcar from spot #9 on track #1103  away from the railcar at spot #8  when he  lost control of the ore railcar. In order to regain control of the now runaway  car  Employee #1 jumped on the car's front platform and attempted to apply the  brakes. The brakes did not work  and he traveled from spot #9 down the slopped  track  passing three switches and merging into track #1100  a main traffic  track. He was rapidly approaching a string of 10 parked and loaded cars.  Fearing for his life  Employee #1 jumped off before the speeding car collided  with the parked ones. No derails or bumper blocks were provided on those  traveled segments of the tracks in order to prevent the runaway car from  entering the traffic track or the work area where the collision took place.  Employee #1 sustained a serious injury to his left leg and was transported to  Arrowhead Regional Medical Center  then to Kaiser Permanente  where he was  hospitalized for treatment.,rail  railroad  railroad car  fracture  leg  jump on moving equip  brake  fall,,,,,
170894935,Employee Injured When Struck By Kelly On Oil Rig,At approximately 1:30 a.m. on April 17  1997  Employee #1  of MMI Services   was working the morning tower on oil well drill rig #30 in Taft  California.  The drill rig crew was in the process of making a connection. The kelly was  disconnected from the drill string and the driller pulled up on the kelly so  the derrickman could insert the kelly hook on the hang-back line. At the same  time  Employee #1 and a coworker were trying to push the kelly over to the rat  hole. The kelly became caught in the derrick and the bottom swung out   striking Employee #1. He was thrown across the floor  hit the guardrails  and  fell to the floor  striking his head on some equipment. Employee #1 sustained  serious injuries  for which he was hospitalized.,oil rig  oil well drilling  struck by  struck against  guardrail  head  caught by  kelly bushing,,,,,
